真实房价,预测房价
5935200,6820108.56
796800,233419.17
1663000,2341937.41
10020000,5572543.94
445800,594492.43
1664000,2816851.52
2186000,2018391.78
1450000,355210.59
1521000,2640473.43
4134000,3489406.46
923200,399823.87
4285000,4021567.0
1104150,-569398.52
7630000,6794510.91
615200,579039.73
3702000,2516713.72
1325000,3184132.02
915500,1611589.49
530500,812608.34
8762000,6632929.3
1300500,2182032.48
1095000,390725.62
1015600,1514266.33
3952000,5017451.9
291800,1371673.7
879600,2710624.24
3937200,4550101.41
988500,3411613.16
930000,959495.8
4877000,3184332.31
1876000,609730.45
1045300,1837753.1
1938000,2703242.57
1776400,3813281.61
1924200,1325546.87
8170000,4455516.4
915500,1088758.31
4137000,2929642.7
2324000,2887982.6
3565800,3669455.26
2006000,5233616.11
922800,1512975.42
3249000,5008501.76
1840500,547145.85
527000,33277.12
426890,-190782.04
620400,-209910.24
445030,763292.74
2751600,3776442.08
4766000,5426253.02
2235200,4717760.06
1208600,1341831.8
3212000,4555244.45
5136000,6613838.19
1251000,1725446.72
1246600,892740.54
1208000,3954697.85
3222000,5748073.7
1095000,1476487.61
1470000,2252400.75
4692000,3293114.26
1939600,2042780.89
953000,2154723.84
1414500,534494.19
2682400,3246472.26
1194400,420890.91
954000,1063342.05
1473000,2676155.24
874900,1686512.55
945900,605950.21
967200,790713.89
1663000,1749393.91
640600,1332113.51
2168600,4535292.88
5713200,4675960.02
1621000,5704489.2
569000,9684.4
1246000,1389145.3
448900,1713425.71
6542000,2733837.43
2013200,2069133.05
7615000,5047920.3
1446800,715552.39
992500,443023.44
3330400,4345241.19
1023300,1417889.74
5376500,4823722.43
11500000,5588943.41
1592000,641186.38
2636400,1479209.0
3518400,5641943.78
2234000,3257029.41
2361000,4851232.31
4100000,3085543.33
7115800,6769926.13
7842800,6539445.75
2725000,748094.39
2390600,4702338.48
877000,1218297.1
1991000,2316892.02
1685500,1169952.36
9250400,6436754.38
1339000,1552841.96
2231000,1200914.15
1769000,3958769.75
1059500,683562.32
5580000,6081766.84
1621000,5162498.01
1531500,1327814.57
1056000,3625190.23
1246600,1310376.71
1000200,1724382.46
2462000,4959341.31
646000,211784.84
2834600,3707825.69
1531500,1994278.76
3582000,5975374.65
2158000,5196554.99
1493000,1263160.67
1108000,1662028.74
4581000,5115920.9
430400,154110.72
5343200,5538856.46
3500600,3427154.1
2462000,3103608.81
4544000,6669190.74
721200,1404141.35
456000,2000528.79
407300,140046.02
1054100,637450.28
1362000,1292397.35
1108000,-822237.23
583800,977575.78
3234200,3636040.67
6690000,5076146.34
468900,257562.39
4026000,6355203.7
956440,3036472.14
3358800,3830173.72
723000,1223299.75
1599600,1626414.22
4137000,4766937.22
14059600,7725843.8
1069500,355888.49
4692000,6413229.72
2139000,4347908.88
2390600,3557799.41
1222800,210918.84
592100,1445722.7
7698000,1940677.49
1369800,1572259.9
1592000,2447608.98
843600,264871.68
453500,333836.7
7318400,5715942.57
3796600,2862381.19
3656000,2785112.78
1452000,2622269.85
4914000,4172290.17
2263000,1138946.62
607500,408271.32
998660,1205113.7
2766000,1011883.74
1554400,6709302.59
692400,737972.21
2252300,2182877.95
1185000,1106147.81
1208000,3776392.14
1169600,1282852.79
3360000,4842985.35
5676800,4833457.33
2046000,1825196.1
3952000,4298381.96
3286000,5763976.21
548300,190973.45
1450000,1791504.57
8010000,6902570.61
846500,1817343.79
1031000,3026110.7
8791400,3611516.37
10034800,7785953.76
2361000,4749102.57
8540000,5724027.94
1130500,-148920.96
1246600,1028095.56
2879000,1618822.3
992500,783824.97
1185000,814702.97
2361000,3830669.66
882000,1606559.3
5136000,5094136.34
1887600,1491143.91
1009800,2010814.21
2102000,4080978.72
5054600,6649771.07
3360000,4792377.75
748560,1606542.51
5000000,3913939.61
1588000,4029784.74
6690000,6821245.39
977100,305091.4
3118500,1893758.49
2309200,2939257.95
3989000,5431768.34
661400,62350.55
2834600,6219496.45
3715200,6493373.06
4307200,5303416.82
3175000,6011657.02
8170000,5394889.93
1724600,5063655.26
5099000,4906360.13
1061800,-530443.06
584400,747053.28
1166000,2753842.57
846200,951627.97
592100,1220558.34
1290000,1462178.32
1462200,1964004.38
1839500,3275654.36
915500,1467565.86
1495200,4519959.75
499700,-269547.62
930000,896027.01
469200,991257.73
1436000,4538273.79
4422000,2784560.4
4440400,6176200.58
1185200,4565084.22
2444000,482284.06
678000,-236088.27
598000,1138950.52
5358000,6858913.53
670800,1587038.16
2880000,5146432.49
1382800,4267683.86
522800,287640.49
568180,-59643.86
1819200,2336600.46
1416000,1348412.08
3282800,6260723.94
846500,1647829.88
4618000,4424910.82
1323600,1124308.44
1478400,2549681.42
1131600,1098547.53
2671200,2004133.05
492000,971849.8
17790000,6694062.4
4026000,3762824.09
9650000,5320510.68
2226000,2800353.61
3565800,2263934.57
1770400,2694996.5
7578000,3858033.64
858000,423454.06
1876000,2270992.58
4840000,6324488.61
2805000,5768734.21
1686000,1219516.29
1300500,556134.65
335300,1764729.87
427600,1606559.3
8770000,6463682.57
750000,1498779.12
6270900,1515523.9
5491200,2672244.75
1031000,1038387.25
6246000,6038672.9
530500,211784.84
1954000,2821374.13
2065000,3662228.38
11582000,7064212.33
3465200,3466073.16
4240600,4825696.32
1272500,704601.07
800000,1644230.61
1428600,2193462.42
2370800,3429957.7
5698400,4379360.8
1369200,1714290.36
1621000,6848018.0
2538000,4949518.04
1750800,3008368.78
1208600,-1022097.32
838500,845581.85
576700,1466245.39
5269200,5922048.56
534000,-92622.53
1521000,2687077.69
732900,1016700.66
3320800,6102393.25
3286000,5202038.5
3360000,2733837.43
3278600,4924285.01
988500,480745.4
2435000,9603696.03
3397000,3356172.59
1584000,4593663.48
6349600,4301148.14
4496000,2518162.66
1584000,5256362.26
8922000,7578918.15
3360000,4424910.82
786000,3713576.83
9280000,5916255.75
4729000,3400731.19
3397000,1558054.49
8910000,6582547.95
1323600,11553.46
1556500,3419112.74
1154800,3878942.83
1272500,1770518.13
954000,422858.08
3367000,7579431.31
4211000,5044186.26
1146500,788452.33
867800,2211049.09
1400600,1901644.79
669000,697447.24
5691000,5115911.2
1732000,3909109.48
1146500,1445554.29
3064000,3126593.58
1383600,1432247.06
1251000,3425523.65
1146500,165555.54
1024000,2335671.97
3183600,2363651.49
1024000,1735680.66
769200,1373087.65
669000,1051137.79
555400,368347.13
1300500,1803150.42
1095600,1837327.36
1412400,1839093.84
1290000,1086934.06
1732000,4302877.41
1254000,233763.14
4342000,3541929.86
5616000,4600187.66
1577800,710837.92
1218000,1545741.06
1182000,1648610.07
2146400,2236259.35
1095600,1066871.6
661400,1764487.84
2032000,2167764.89
728400,1791860.73
1182000,1330086.24
2383200,4434930.07
861600,414020.18
5432000,6555182.35
4914000,4341415.42
5543000,5174905.02
4618000,6835441.69
1100300,1691587.32
908980,437670.92
988500,2280030.04
915600,1011685.89
8155200,5613657.65
973590,186044.7
954000,849521.92
4788200,5429295.4
2546000,4701114.17
562500,2191451.99
1218000,1134028.13
10502800,7657976.24
3336000,4978915.87
2652000,3490840.91
1146500,1170999.18
1531500,1018507.28
2158000,1947168.5
20930000,7240962.75
930000,1408837.35
612200,370991.48
1843000,2915446.4
915500,942213.9
5572600,3126593.58
4433000,4057382.23
1326000,1531544.75
3662800,3489406.46
2361000,2484485.57
1300500,1696778.14
3878000,4458088.64
2139000,4837061.61
2406000,2008778.96
1138800,945077.42
1110000,-115561.43
2287000,6533787.51
1785600,1565063.43
2557600,2036631.54
2150400,3255174.6
761500,1388190.75
2679200,4966499.73
292700,1705656.59
1631600,2079940.95
598000,-1236135.59
11722000,5795968.0
3982000,1872081.61
2398000,6463499.57
1608500,1426188.03
761300,1654859.49
1009800,-74312.32
2082000,3355819.44
1778000,1724429.9
2805000,2381243.51
1815600,2255965.59
969400,1354809.61
1614000,1167123.22
2871300,2473312.36
1254000,-342893.68
1647000,2609510.95
853900,936225.79
1052400,960221.02
692200,262469.42
1166000,1524604.1
3545000,4407907.97
3397000,5642461.93
2196000,5124028.0
1095000,676998.77
4618000,4677178.33
5395000,4764314.6
1069500,1846710.61
2032000,1745036.58
1030800,1918373.17
992500,925485.48
1931900,1391043.99
5099000,4806268.63
877000,4817456.74
738400,1013195.41
6870000,5717393.21
2066800,556271.2
638300,1237691.08
1323600,1487260.59
2287000,3246182.16
715300,569973.02
738400,1662386.58
2805000,5097664.19
5334800,3963595.18
1876000,2387793.76
1300500,1248107.6
1130500,58042.59
1428600,5014946.64
1092600,1094272.47
1436000,2040454.09
3101000,4871765.29
987600,920800.32
1627500,2273565.62
4381200,5631122.25
415000,305091.4
2302400,4489188.27
1288000,2982063.65
1902000,1568623.8
3526000,3981229.53
2176000,4907847.14
3062400,4513808.87
789700,728296.45
5568000,660527.55
1229900,406485.94
8096000,4762929.33
4840000,4954915.66
1524800,1659250.76
9650000,5143901.82
4344200,3581663.44
576700,460876.1
1647000,2414621.0
1924400,2865926.52
896200,1959510.04
4410800,6030474.89
1201500,1873229.25
786000,1619511.87
2967600,2414926.84
8910000,2873786.3
2472000,4205993.74
3426600,4188802.77
1531500,1011389.1
1647000,1508756.47
2072400,4291671.62
11870000,6337380.26
995600,1822156.9
4011200,3300269.15
2348000,2916528.36
5062000,4539911.31
584400,192635.66
2340000,1329714.41
1218000,-453617.3
7060000,5524337.68
1762800,3310490.9
915500,1304658.83
2398000,4114696.71
994800,-153838.6
4544000,3529666.97
2804000,3471718.65
4787000,683382.82
877000,1242108.64
4159200,4454024.78
4174000,4764913.95
499700,1225588.82
836400,1514405.31
3582000,3473133.87
42950000,5347509.73
2338800,3201966.96
2606400,3503471.15
953000,-1224960.55
792300,1663970.12
684500,691363.63
2070500,1944733.44
5639200,5768325.1
3323000,4384574.67
669100,1168014.17
1185000,1516535.8
1850400,5598175.34
606000,-36345.06
549750,295186.35
2070500,1724382.46
2568200,2019812.91
714000,-152003.94
969400,810755.22
2213000,2990533.29
5572600,5273608.37
4433000,3917245.51
1201500,3001951.98
907800,1257964.54
3296000,695481.43
14608000,7865372.97
1577700,-257087.85
1250400,1308208.72
854400,1177286.67
1947300,2258083.02
3841000,5979078.21
1991000,4335212.16
2146400,6003482.4
1911500,2004198.66
384290,115746.91
750000,1700572.31
5580000,4389627.89
4544000,4686241.35
8010000,5873586.76
4156800,6136442.59
1009200,1274097.51
1182000,-96284.17
1840500,2353019.62
264300,295515.26
2213000,3762123.96
3574600,4663018.78
1414500,447417.77
1843000,2747444.53
1146500,1662386.58
512400,1003197.3
2398000,5228635.42
3626400,5311166.69
1843000,4550130.6
1080800,354624.57
723000,1464188.5
892400,1119307.53
5106000,3604572.63
3138000,3749017.88
19314400,6656080.68
3952000,3513679.48
1606200,3609311.58
453500,360462.73
1265400,2155958.6
5062000,6997506.0
684500,695135.48
3032000,1831031.37
569000,225441.53
992500,928191.99
389280,-648635.28
2087200,4430527.37
1489200,4908544.22
3567200,5891762.39
793250,1433179.43
6832000,5746322.47
1343500,1288690.93
1239600,1538448.05
1339000,1000649.63
1527600,391325.87
1336400,2282780.08
5616000,4584438.08
6542000,6642694.11
7282000,6436938.0
3012000,956765.49
7430000,6445232.79
5942600,4215678.96
853900,400675.65
2065000,3878926.61
1748200,1764695.51
1500700,1272697.25
4766000,5206653.54
4172000,6221961.95
992500,-381236.56
1196400,1750797.7
1277400,1561648.35
7948000,6068674.13
1123400,1732749.33
1570000,1313101.0
3027000,4997130.52
2472000,4462908.23
1510000,6606668.16
1166000,2064246.5
4470000,6030474.89
9340000,7393783.83
9970000,1216451.51
13646000,7876475.35
1702400,2565897.81
1416000,1538535.93
4618000,3649598.14
1182000,1834138.41
1887400,4123691.92
399200,-648507.18
268700,198477.31
3804000,4716700.64
1724600,4291039.94
8170000,3943351.36
4840000,5445186.92
570000,-107014.36
4893500,2584527.89
1038700,1784477.29
10760000,5616112.46
4148000,1404085.7
1233450,-358685.64
1917000,4688054.7
1702400,1779376.15
661400,1215184.14
1262000,1308522.8
1215800,1384985.35
562500,580822.04
1069500,1518335.09
31190000,6649425.07
1074000,1708323.74
1794000,1830619.5
1407400,2452259.35
1922400,2673595.66
422700,44716.56
711600,849163.6
3526000,4005041.08
438100,468420.54
3878000,4092063.56
5136000,4838646.92
1966800,3073230.57
1546900,1226819.68
915500,216830.89
1244100,214890.69
2213000,5775783.59
877000,1746052.86
4396000,3206051.39
1801000,2057536.46
1208100,1341793.42
284100,-667945.83
723000,1083181.8
894000,1306162.76
2294400,4923402.06
1939200,2755344.94
3935000,3224126.7
1024000,-209743.39
453500,332171.03
538200,1092927.28
882000,737099.06
8392000,4803711.47
646000,604052.01
1732000,4459035.07
1002000,1731587.73
1702400,2682562.09
3804000,2875201.16
1641200,4822947.0
1455600,1539595.05
1991000,5442925.86
1095000,2400998.13
811000,1783506.91
769200,843383.62
1663000,1914279.49
692200,2917865.9
4470000,4471119.73
476600,1308493.98
4825200,4458605.84
892400,944439.5
1672800,2302876.61
4275800,1721166.03
8392000,6270771.79
1473000,3988167.57
1702000,3022908.0
1398000,4637876.56
2161200,3364931.71
2694000,3843837.34
2805000,4121259.67
2204400,2547653.81
534000,1588406.38
1108000,1395485.24
4840000,5308180.72
715300,1200723.55
1592000,2449727.65
3990000,1355460.19
2994000,5006962.06
2018000,637194.25
1038200,574609.65
5313600,3967162.91
1223500,920420.74
9378000,6701391.71
5802000,3739176.73
4581000,4015684.62
1031000,1287943.77
2196000,3617281.77
4063000,6945093.83
1705600,2237819.16
930000,1440933.5
2406000,1607317.92
6870000,5687879.42
5121200,5255327.5
461200,-34721.58
1909600,2733837.43
2373000,2583237.67
1009200,839287.25
3757500,2494778.94
1339000,1837698.16
3101000,5696593.89
3345200,4842985.35
1116300,1815116.35
1876000,2196383.94
822000,1102517.57
454800,1203592.4
2522100,526954.11
1924400,3247005.27
5091600,4271130.99
476400,638328.68
919350,1947224.55
4618000,3870471.12
1506000,1731587.73
723000,673936.3
3360000,3568709.61
2522800,3654883.01
992500,1689045.84
4100000,4446147.63
642000,205042.52
4506400,5285816.53
1384200,5331449.15
4096000,3503471.15
5214000,4008919.85
10760000,6189088.55
1450000,2377650.71
988500,632286.98
2150400,2765576.17
1046400,1664123.52
1576600,2596351.98
1769000,2817332.83
5580000,3745723.78
750000,-321134.77
592100,189038.1
4470000,4564859.69
1231200,1079529.47
1398000,4537612.19
1959600,2377890.27
1169600,1367627.68
4529200,4195390.29
10168000,5325190.79
2103600,2910444.38
2515000,1095075.57
3123200,4373608.03
1414500,1914191.27
1166000,1689432.13
1577800,2377650.71
1146000,1181025.57
2198200,4333299.33
917500,3296801.59
4006000,3942332.22
1200400,1436289.52
789700,1783900.37
1398000,2409684.63
738400,1327641.65
1074000,-2067789.34
2435000,4975560.35
2478000,1489434.1
3952000,3333437.22
915500,4836651.69
714000,1152926.91
1326000,1596406.54
6956400,5113267.65
4529200,4259969.13
5432000,6170245.71
4172000,4901798.27
2982600,3530792.37
3878000,8836231.11
1794000,1619899.14
1268400,1307071.9
807600,8645.29
1104150,1700104.3
775500,1199731.35
5958000,5732102.61
1717200,2915455.18
1000200,919080.69
1512000,4019559.64
680650,1815763.18
678000,1138730.61
1828200,3215170.63
2546000,2273576.02
1414500,1993572.94
1023600,333567.88
977100,1446760.59
13942000,5883945.36
3016800,3023386.25
23802800,6713914.16
4350000,3905846.71
1329300,2102519.69
4692000,5036252.95
1846400,4948908.19
4003800,8887506.45
4166600,6400228.47
2287800,2565864.79
5730000,4171975.31
2298000,1677689.57
1362000,2887982.6
866000,3485368.44
4292400,4305308.56
1473000,4775474.07
5958000,5128532.64
522030,470775.44
4544000,4146895.78
8540000,5615789.11
877000,1588706.75
908400,555546.11
3175000,4695213.54
6986000,5054007.64
2028000,3710715.4
3049200,5513220.99
1808700,1403931.11
1185000,220099.46
1547000,3089164.95
638300,480707.81
966000,784002.45
3345200,4675399.4
1654700,816525.74
2139000,2939257.95
1138800,919378.02
10308600,5885754.81
953000,1695687.41
3198000,3044766.07
692400,976083.44
1693200,1606708.06
5410800,4529607.98
646000,441672.47
5350600,4586070.65
1146000,2073640.75
1030800,252234.18
7326000,7775173.78
467360,163461.3
683200,1741300.47
1377500,1792170.64
8540000,6170755.52
1902000,2977482.72
399200,1685568.31
3270000,2213611.9
1527600,1189172.67
354000,1126005.65
1146500,1811046.26
3212000,5507690.5
977100,-233276.31
850800,1605092.98
923200,1463753.31
1166000,2358873.35
811000,477973.29
9568600,5845557.19
1592000,2310694.44
7385600,4311647.59
4610600,4498213.83
3880000,2398225.48
1059500,2498884.33
1376800,2629460.96
984600,2302176.46
734160,191301.78
6616000,5025545.85
1890200,1861127.73
707600,756225.42
1758000,1346092.83
3952000,3491624.97
512800,31660.44
2879000,5358587.86
1968000,3611934.41
3615600,3325227.65
988500,2162932.03
4758600,4402026.4
1398000,2874932.03
969400,688870.19
2620000,3522127.53
1237000,1938091.04
3197200,3219464.38
823100,1698565.64
738400,1054245.65
1016900,72520.12
892400,805130.6
12240000,6669694.59
10242000,5181274.04
7614800,3953561.02
4926000,617086.38
1608500,1578584.29
3064000,3754864.05
1046400,600558.63
723000,-36831.57
4988000,3165095.76
882000,984223.74
1151800,1763144.45
577200,1714900.22
4233200,4436778.82
907800,1986181.04
598000,-1236135.59
1664000,2626682.31
5638800,5126782.61
846500,1076576.97
1939900,1689210.88
678000,1365577.44
4462600,5481707.58
1262000,1004900.88
1343500,2205520.94
2946000,3948227.59
3360000,4503885.37
4692000,5416216.11
4433000,3370516.27
4529200,3781017.55
2139000,2244259.52
1146500,2153662.1
1054100,1913212.7
1138800,1997651.25
1576600,5302723.51
2231000,301351.65
877000,1840680.02
6283000,4629853.09
1092600,2286114.2
4840000,5412408.48
2373000,1698348.72
1416000,2226885.17
1790800,2870202.27
3478400,4022363.81
796800,1857112.45
1408300,2185760.86
1914800,3305153.95
6946000,5706805.57
1407400,2059445.21
646000,732077.52
1024000,2504859.95
2586000,879547.66
3726000,2108548.79
800000,930106.07
1146500,1789882.93
2472000,2447851.99
1493000,1097899.6
663600,322250.15
5580000,5584250.14
2657000,4795062.15
7282000,14548441.15
1450000,2196481.15
4085200,2969413.87
6718000,2889601.09
654800,1208562.26
2310000,1831031.37
1846400,4292598.97
4529200,5336500.92
692400,54861.33
592100,563306.35
2586000,1385525.78
1473000,1233409.93
1493000,1124268.99
2331400,3816373.54
2583000,6194035.02
2161200,4177384.75
4265000,4646728.75
361100,79023.83
1854000,4205917.45
1383600,17123.7
2087200,3745927.9
5813600,5030163.75
1416000,1079397.87
299500,-486225.96
1414500,1713420.16
1909600,2982063.65
5942800,6689148.69
2190800,3796594.18
1769500,2472900.53
1154200,1638217.19
1174800,1503838.42
725800,1407283.59
2842000,5247360.01
6682600,6092721.81
5987000,6212169.97
8910000,7691990.13
2310000,5625685.92
2180800,4957594.63
4366400,4460002.53
5476400,4328906.25
1031000,1662028.74
669100,1163908.79
715300,497429.18
4455200,6245785.04
1059500,42315.37
4840000,7369120.19
5202600,5147294.41
5950400,3190443.06
4422800,6072417.45
1448400,2033126.83
1815600,1458301.86
27772600,7346436.23
4433000,4888057.43
2294400,4045948.75
2247600,2010357.79
15052000,6679441.44
444260,-217269.53
796800,217710.85
946300,1812765.67
1110000,832543.25
2263000,2089126.21
1839500,1812765.67
7614800,6413083.52
2457200,5248341.58
499700,434721.72
1399000,2680736.3
800000,1115267.85
704500,1230354.41
2324000,3403731.78
1002000,1339901.65
1196400,1495380.9
900100,412568.62
5395000,4889444.01
1288000,4795329.83
3954000,1862052.77
3062400,3466073.16
530500,478715.0
953000,461004.21
1493000,1481669.5
699900,260722.74
1485500,161980.9
839400,2427600.8
646000,13965.53
1516100,2087053.62
6135000,5762703.45
846200,1646825.62
5728000,4535043.96
5404600,4282559.66
512800,836558.43
3495000,2349918.8
2842000,4399253.72
2211600,2948660.25
917500,1262106.95
2916000,3611849.24
4396000,5876256.96
2109000,1814184.26
800400,1679931.13
1015600,75078.45
882000,1895157.01
1839500,1542406.32
4026000,3137537.04
463100,811933.95
5987000,4055429.98
838500,1643665.9
3564000,3414797.81
946300,780200.23
1379000,3244040.26
1968000,1233085.07
4134000,3857146.21
6542000,7372983.77
1023300,413494.01
738400,1229380.44
803900,744652.26
1038200,2105161.5
1218000,1375006.78
1508400,1432564.29
1377500,1968906.31
1592000,1324476.13
823100,416547.29
922800,895110.46
1262000,1674839.57
2812400,5147294.41
3249000,3664884.4
3101000,4114696.71
1643200,4457325.26
5562800,6310035.93
2139000,6108482.45
1095000,480745.4
2145800,2057886.04
954000,677609.06
1414500,2118280.03
2176000,5666586.21
1843000,4605843.25
2916000,4528794.32
5358000,6460087.67
915500,1178753.8
2324000,2498681.87
1002700,975596.81
1421200,6752917.12
955200,1587269.55
1598800,2251601.26
1269700,1232778.18
7282000,5469950.11
2257400,3455852.31
2994000,3436862.67
4574000,3291664.98
4914000,8019802.21
7022000,7736957.91
9576000,5845557.19
2938200,4215706.31
2334000,979177.73
1364800,461482.46
4026000,5525520.29
522800,583659.43
867800,547145.85
869300,696512.38
2065000,3864754.96
966000,1464745.05
553600,393721.32
663600,81436.87
2728000,555832.29
1664000,1895893.16
646000,1090652.08
599800,557638.93
3880000,1960880.37
607500,684764.81
545900,1223857.08
838500,3693423.91
1290000,1668913.1
1021600,3489878.29
527000,-477405.33
1379000,57157.95
40730000,7034730.58
1174800,527507.93
4932000,4882393.18
1031000,2916635.76
1293800,731110.95
1450000,301351.65
2424000,3399464.68
3352600,3943176.9
3952000,3326417.02
2373000,3353416.22
771600,-284139.18
4878800,6089422.65
678000,698757.58
498600,1895023.88
1724000,1888058.35
4211000,5217983.64
24302000,6572765.7
527000,-37405.44
1314400,980252.52
10316000,6370145.9
12798000,7077204.47
1322000,3812362.38
6653000,4977867.6
1724000,2067071.1
946300,1054761.44
807450,1319799.94
877000,1260034.43
954000,1059035.12
4388600,4563273.8
5464000,6364029.53
930900,1967116.44
1081200,1731279.73
587350,-194708.12
12874000,6795555.63
1084900,599827.41
1435800,1902060.61
4211000,4274806.95
977100,485001.68
3495600,4851149.16
2901200,2457021.77
622900,1283845.98
1339000,1392771.81
463100,1000311.88
8910000,6840948.69
3493200,1770402.14
1878000,3275654.36
515100,382588.71
1124400,1466429.93
1115700,1727976.74
4196200,5895761.31
5691000,6701714.33
2620000,3389607.38
1702000,4937046.03
3397000,4606519.79
1724000,3262996.72
18974000,4142489.35
2408500,2453584.6
2514000,1373680.37
3641200,3505689.67
536660,1114118.79
1450000,830963.31
3510800,4941136.94
892400,565490.18
1337200,3845053.98
1362000,1255796.55
642000,1501955.7
1182000,1547356.13
4103600,2646606.59
1144700,1820834.23
9650000,3220601.21
3804000,2544175.69
784600,1093390.33
12190000,7213179.37
4692000,3382346.74
1892000,3406616.53
3256400,4529587.35
3545000,5618609.37
858000,-410501.42
988500,437670.92
1621000,4612221.69
1650000,1670697.14
1024000,2410068.55
5136000,5181278.51
2509000,4694964.8
3935000,3019863.69
584400,451493.77
555400,-199816.15
723000,1409287.23
1531500,2059336.46
3656000,3841104.46
1946600,5205086.91
1876000,2196383.94
877000,1219002.77
1323600,2284592.9
1218000,1217876.18
1169600,-506631.51
8762000,5108662.9
1492600,2135905.79
2013200,4732243.75
5861200,4291937.09
1850400,2682562.09
6364400,6084344.33
915500,1506973.16
3101000,6043620.66
3360000,4824612.0
1701240,1696647.16
807600,-644053.67
1569200,4676231.57
3330400,3918445.98
1174800,770150.87
1570000,1274271.52
663600,1838199.69
16310000,6540236.37
1477600,1321391.92
1695000,5785134.04
512800,1764729.87
1069500,746439.64
1828200,3381231.02
2606400,5568900.71
2361000,4012624.27
1930000,3625999.1
846500,2023862.09
3878000,1702047.69
3863200,5006260.2
1166000,656502.31
3552400,4552117.28
363700,3919913.21
1239600,812203.36
5284000,6227419.36
5350000,4857268.87
7681600,3108426.07
2235200,4527704.62
4803000,4276099.89
592100,1200829.84
3567200,5900141.27
6320000,5864940.77
4026000,2558371.99
1406400,3274627.47
630600,842914.14
2805000,4629740.55
776900,1167298.87
530500,1248928.61
1521000,2280408.06
2398000,3153565.46
3419200,3468610.62
1254000,637454.52
1416000,1238492.35
1549200,1464179.32
992050,657225.55
1627500,2603757.7
646000,368703.0
4988000,4980747.5
896200,1416547.43
2768000,5116890.5
723000,1573886.1
1746800,3481878.12
1262000,1244956.43
2916000,3813348.74
13942000,7974819.09
2361000,5937391.99
622900,794386.09
896200,702588.42
1146000,819782.9
1110000,1726193.51
915500,948853.8
1009800,1403854.59
882000,754385.21
882000,2511847.21
786000,1613357.5
1801000,1829743.85
1308200,2985616.58
2953000,3746694.96
846500,634718.73
2250000,4829329.78
534100,-1118923.94
1246600,1467028.21
3722600,4045255.51
877000,-453739.63
1584000,2881536.47
2417000,624455.83
4899200,6704335.99
2028000,5377282.05
4973200,3581663.44
1939200,5594026.22
1462200,4354116.28
3027000,4464697.91
1308000,2016830.18
1556400,1157839.67
6542000,4092509.02
456000,905006.35
1552950,2438063.05
6383600,4713674.36
2842000,5677535.99
4840000,3163672.62
2355400,3473728.8
1182000,1039347.54
6542000,5891794.71
4470000,4720698.14
4803000,6155771.3
1450000,2389999.31
4914000,4877845.06
4603200,4929472.16
938600,433412.3
1626000,4475795.14
5654000,6380634.93
922800,1480124.19
886800,1546219.3
1734000,2829187.8
3249000,4263915.77
1293800,2103897.93
1146500,1289984.28
2446800,3101445.68
10390000,5689061.67
5426000,3684817.54
420500,1130023.84
555400,1002611.43
2316600,4538366.3
2196000,5987481.81
8540000,6411988.91
944400,2038978.89
669100,1262539.05
915500,1279216.07
498000,519799.36
4433000,4809258.46
1894800,2881536.47
3493200,2211168.73
4832600,5046840.54
4100000,3004251.34
3419200,4004019.07
3852800,5730617.12
3360000,5284524.14
1578000,1407593.27
1523800,1811437.03
1614000,1505340.21
1531500,1825542.53
4544000,4730731.08
4240600,3312013.75
1584000,4341290.17
861600,598554.64
1237000,1836061.99
4710000,2577017.15
1785600,1468792.9
1801000,1242541.33
1110000,1342400.72
2406000,1440933.5
2324000,6823750.37
9280000,3101586.61
1185000,1178158.37
711600,1148456.01
598000,821223.27
2093600,1799059.15
1201500,2252944.27
9280000,5007860.35
2568200,5129055.83
640600,921257.99
1187300,2433046.11
814800,615326.42
11278000,6818665.67
2530400,2868185.77
3130600,3682845.97
775500,1102435.47
569600,1802056.88
2434800,1779762.01
3182400,4907847.14
1722000,1731587.73
7097000,4667181.23
3656000,4279544.12
684500,-162744.37
646000,401093.7
484300,1521169.47
361100,4614.95
931700,2476980.91
4742000,4318300.95
807600,290468.81
723000,328147.19
714000,-113001.71
6246000,4994360.17
569000,736744.23
1251000,2736082.6
6098000,5442024.89
953000,-739342.57
917500,-378931.37
923200,755469.82
2953000,3243017.2
2324000,3139595.24
5580000,6500298.21
1726900,2064095.34
3298000,4162901.39
4988000,4345242.88
707600,-365326.04
4440400,4563722.86
3083000,2814619.73
1201500,1716895.93
846500,613173.03
3974200,4467292.28
1182000,2880102.35
861600,676624.11
13942000,5492940.67
1399000,2915446.4
1052400,969562.48
2028800,5176830.9
1435800,3042358.49
1002700,2387265.95
723000,872369.22
4285000,4808780.21
846500,2256796.28
6320000,6881027.48
2462000,3554268.25
9818800,6517347.1
1990800,4419619.79
2340000,1527982.73
2142800,2775323.02
1974000,1287439.1
3730000,3841104.46
684500,493944.23
612200,1088124.6
1556500,2377650.71
525110,430440.59
538200,1090884.22
2094600,2122749.01
954000,484687.65
1300500,1064997.25
1769000,3135071.99
5646600,5370697.92
1369200,1568700.21
2231000,2102519.69
2686600,3864754.96
4840000,4201567.18
2842000,5978840.2
4692000,4528025.55
707600,185192.86
807700,441274.38
356600,918464.81
882000,1369295.6
13054000,5456317.26
1288000,2201371.75
545900,1422803.41
846500,216173.84
4063000,4509437.94
